"Province","Country","WeekNum","Date","Beta","TransmissionInterval","R0"
"","Mexico",1,2020-03-02,0.1766192,5.66189859313144,2.76774774173358
"","Mexico",2,2020-03-09,0.2938533,3.40305860100942,4.60488897852533
"","Mexico",3,2020-03-16,0.3228908,3.09702227502301,5.05992713434638
"","Mexico",4,2020-03-23,0.3107749,3.21776308189625,4.87006241485909
"","Mexico",5,2020-03-30,0.2490609,4.01508225498262,3.90296040028
"","Mexico",6,2020-04-06,0.1699313,5.88473106484797,2.6629436200869
"","Mexico",7,2020-04-13,0.1633348,6.12239400299263,2.55957180106414
"","Mexico",8,2020-04-20,0.2954081,3.38514752980707,4.629253793839
"","Moldova",1,2020-03-13,0.1846792,5.41479495254474,12.072776907609
"","Moldova",2,2020-03-20,0.215324,4.64416414333748,14.0760768665556
"","Moldova",3,2020-03-27,0.2875608,3.47752544853123,18.7983128894514
"","Moldova",4,2020-04-03,0.2024083,4.94050886253182,13.2317567443892
"","Moldova",5,2020-04-10,0.07599583,13.1586167293653,4.96796987153171
"","Moldova",6,2020-04-17,0.02968202,33.6904294249515,1.94036147886274
"","Monaco",1,2020-03-02,0.2132095,4.69022252760782,37.4192174923186
"","Monaco",2,2020-03-09,0.274935,3.63722334369942,48.2523178434855
"","Monaco",3,2020-03-16,0.5102393,1.95986471445849,89.5492712089677
"","Monaco",4,2020-03-23,0.1540432,6.49168544927657,27.035268147117
"","Monaco",5,2020-03-30,0.08105722,12.3369639373272,14.2259033697031
"","Monaco",6,2020-04-06,0.03428959,29.1633699907173,6.01797586848819
"","Monaco",7,2020-04-13,0.01192929,83.8272856138127,2.09364356203144
"","Mongolia",1,2020-03-17,0.1668558,5.993198917868,11.989041025022
"","Mongolia",2,2020-03-24,0.041384,24.16392808815,2.97355245535073
"","Mongolia",3,2020-03-31,0.02268106,44.0896501309903,1.62969557444803
"","Mongolia",4,2020-04-07,0.05422724,18.4409164102765,3.89637402495876
"","Mongolia",5,2020-04-14,0.1700682,5.87999402592607,12.2198606632292
"","Montenegro",1,2020-03-19,0.3084983,3.24150894834753,60.6962179850279
"","Montenegro",2,2020-03-26,0.1839542,5.43613573378591,36.1924983783101
"","Montenegro",3,2020-04-02,0.1052689,9.49948180326763,20.7113753996184
"","Montenegro",4,2020-04-09,0.007130646,140.239748264042,1.40293558826764
"","Montenegro",5,2020-04-16,0.006862504,145.719405045156,1.35017936470679
"Montserrat","United_Kingdom",1,2020-03-21,0,Inf,0
"Montserrat","United_Kingdom",2,2020-03-28,0,Inf,0
"Montserrat","United_Kingdom",3,2020-04-04,0,Inf,0
"Montserrat","United_Kingdom",4,2020-04-11,0,Inf,0
"Montserrat","United_Kingdom",5,2020-04-18,0,Inf,0
"","Morocco",1,2020-03-07,0.1278184,7.82359973211994,7.10275450512653
"","Morocco",2,2020-03-14,0.2482302,4.02851868950676,13.7939308531358
"","Morocco",3,2020-03-21,0.239072,4.1828403158881,13.2850178460191
"","Morocco",4,2020-03-28,0.2295162,4.35699092264511,12.7540105614647
"","Morocco",5,2020-04-04,0.07536711,13.2683872315125,4.18808309359894
"","Morocco",6,2020-04-11,0.1316826,7.59401773658782,7.31748465320153
"","Morocco",7,2020-04-18,0.09565572,10.4541578904011,5.31550305880156
"","Mozambique",1,2020-03-25,0.04568282,21.8900672068843,5.10291319484084
"","Mozambique",2,2020-04-01,0.06495285,15.3957832489259,7.25543552931972
"","Mozambique",3,2020-04-08,0.1333198,7.50076132727472,14.892236656002
"","Mozambique",4,2020-04-15,0.09139873,10.9410710630224,10.2095226456838
"","MS_Zaandam",1,2020-04-03,0.001902499,525.624454993143,0.0660582361382665
"","MS_Zaandam",2,2020-04-10,0.002381069,419.979429407548,0.0826750596260529
"","MS_Zaandam",3,2020-04-17,0.002277203,439.135202263478,0.0790686426162478
"","Namibia",1,2020-03-15,0.1100039,9.0905867882866,6.35661176867607
"","Namibia",2,2020-03-22,0.1540954,6.48948638311072,8.90445368881328
"","Namibia",3,2020-03-29,0.1073737,9.31326758787301,6.20462479117826
"","Namibia",4,2020-04-05,0.02675376,37.3779237011919,1.5459748760938
"","Namibia",5,2020-04-12,0.02101884,47.5763648231777,1.21458062584981
"","Nepal",1,2020-01-28,0,Inf,0
"","Nepal",2,2020-02-04,0,Inf,0
"","Nepal",3,2020-02-11,0,Inf,0
"","Nepal",4,2020-02-18,0,Inf,0
"","Nepal",5,2020-02-25,0,Inf,0
"","Nepal",6,2020-03-03,0,Inf,0
"","Nepal",7,2020-03-10,0,Inf,0
"","Nepal",8,2020-03-17,0,Inf,0
"","Nepal",9,2020-03-24,0,Inf,0
"","Nepal",10,2020-03-31,0,Inf,0
"","Nepal",11,2020-04-07,0,Inf,0
"","Nepal",12,2020-04-14,0,Inf,0
"","Netherlands",1,2020-03-01,0.06543877,15.2814608220784,0.145056557382318
"","Netherlands",2,2020-03-08,0.06483912,15.4227879712124,0.143727327559779
"","Netherlands",3,2020-03-15,0.06380633,15.6724262310652,0.141437966651881
"","Netherlands",4,2020-03-22,0.06334758,15.785922682445,0.140421066491638
"","Netherlands",5,2020-03-29,0.06295282,15.884911907044,0.139546011434945
"","Netherlands",6,2020-04-05,0.0641981,15.5767849827331,0.142306393847039
"","Netherlands",7,2020-04-12,0.06426203,15.5612886801117,0.142448105950024
"","Netherlands",8,2020-04-19,0.06492542,15.4022877326015,0.14391862670709
"New_Caledonia","France",1,2020-02-25,0.02499559,40.007057244898,7.5274181881259
"New_Caledonia","France",2,2020-03-03,0.05613961,17.8127350724382,16.9064351506924
"New_Caledonia","France",3,2020-03-10,0.1446759,6.91200123863062,43.5691256355015
"New_Caledonia","France",4,2020-03-17,0.7953746,1.25726921629129,239.526941769063
"New_Caledonia","France",5,2020-03-24,0.1531411,6.5299256698561,46.1184193487574
"New_Caledonia","France",6,2020-03-31,0.01458049,68.5848006479892,4.39091238165564
"New_Caledonia","France",7,2020-04-07,0.00343807,290.860860889976,1.03537426602253
"New_Caledonia","France",8,2020-04-14,0.002155165,464.001596165491,0.649027617248177
"New_South_Wales","Australia",1,2020-01-27,0.04120887,24.2666202688887,3.76859841972418
"New_South_Wales","Australia",2,2020-02-03,0.05385394,18.568743531114,4.92500457255734
"New_South_Wales","Australia",3,2020-02-10,0.08635306,11.5803655365542,7.89708636646303
"New_South_Wales","Australia",4,2020-02-17,0.07776166,12.8598077767373,7.11139298386802
"New_South_Wales","Australia",5,2020-02-24,0.09039444,11.0626273031837,8.26667520210703
"New_South_Wales","Australia",6,2020-03-02,0.08263889,12.1008401734341,7.55742126056261
"New_South_Wales","Australia",7,2020-03-09,0.1069684,9.34855527426791,9.78238285108095
"New_South_Wales","Australia",8,2020-03-16,0.1780594,5.61610339021697,16.2837363280536
"New_South_Wales","Australia",9,2020-03-23,0.3031065,3.29917042359699,27.7194370267403
"New_South_Wales","Australia",10,2020-03-30,0.01433099,69.7788498910403,1.3105854702418
"New_South_Wales","Australia",11,2020-04-06,0.01570842,63.6601262252983,1.43655302337491
"New_South_Wales","Australia",12,2020-04-13,0.01593956,62.7369889758563,1.45769104144566
"New_South_Wales","Australia",13,2020-04-20,0.01086187,92.0651784637452,0.993330467864067
"","New_Zealand",1,2020-02-24,0.05953273,16.7974826620583,1.26963531168832
"","New_Zealand",2,2020-03-02,0.06002488,16.6597584201751,1.28013123584042
"","New_Zealand",3,2020-03-09,0.1733826,5.76759144227852,3.69767473106527
"","New_Zealand",4,2020-03-16,0.3147322,3.17730438766672,6.71219201345799
"","New_Zealand",5,2020-03-23,0.4608506,2.16990061421207,9.82841195377315
"","New_Zealand",6,2020-03-30,0.1939014,5.15726033953339,4.13527255386745
"","New_Zealand",7,2020-04-06,0.01117224,89.507565179409,0.238266755357208
"","New_Zealand",8,2020-04-13,0.001880829,531.680445165403,0.0401118328295617
"","New_Zealand",9,2020-04-20,0.000822097,1216.40147087266,0.0175325972928343
"","Nicaragua",1,2020-03-22,0.1037744,9.63628794770194,2.89593144046737
"","Nicaragua",2,2020-03-29,0.1411249,7.08592176150346,3.93823558548942
"","Nicaragua",3,2020-04-05,0.06155194,16.2464416231235,1.71767023724311
"","Nicaragua",4,2020-04-12,0.02022149,49.4523400600055,0.564301491158672
"","Niger",1,2020-03-24,0.3968103,2.52009587452745,16.8126137088731
"","Niger",2,2020-03-31,0.6038881,1.65593592587766,25.5863755267575
"","Niger",3,2020-04-07,0.1221043,8.18971977235855,5.17348573888418
"","Niger",4,2020-04-14,0.03950992,25.3100993370779,1.67401154311891
"","Niger",5,2020-04-21,0.002684959,372.445165829348,0.113760097686885
"","Nigeria",1,2020-02-29,0.2139135,4.67478677128839,6.30684908889619
"","Nigeria",2,2020-03-07,0.1526956,6.54897718074391,4.50195104908506
"","Nigeria",3,2020-03-14,0.3207711,3.11748782854815,9.45735037657385
"","Nigeria",4,2020-03-21,0.4850132,2.06179955514613,14.2997289022087
"","Nigeria",5,2020-03-28,0.2263791,4.41736891789039,6.67437455130294
"","Nigeria",6,2020-04-04,0.06260981,15.9719379439101,1.84593596549289
"","Nigeria",7,2020-04-11,0.08663665,11.54245922482,2.55432348644437
"","Nigeria",8,2020-04-18,0.2627328,3.80614829971743,7.74619703900477
"Ningxia","China",1,2020-01-25,0.7012578,1.42600909394519,8.77760518301651
"Ningxia","China",2,2020-02-01,0.1821817,5.48902551683292,2.28035828502836
"Ningxia","China",3,2020-02-08,0.09572133,10.4469923265797,1.1981386051367
"Ningxia","China",4,2020-02-15,0.01113486,89.8080442861428,0.139374428132084
"Ningxia","China",5,2020-02-22,0.004316671,231.659999105792,0.0540315326873755
"Ningxia","China",6,2020-02-29,0.003343755,299.064973360788,0.041853596806677
"Ningxia","China",7,2020-03-07,0.003020511,331.069809048866,0.0378075694972068
"Ningxia","China",8,2020-03-14,0.002882667,346.900977462884,0.03608218375626
"Ningxia","China",9,2020-03-21,0.002835654,352.652333465225,0.0354937246297175
"Ningxia","China",10,2020-03-28,0.002821296,354.447034270775,0.0353140063360775
"Ningxia","China",11,2020-04-04,0.002817562,354.916768468626,0.0352672680641418
"Ningxia","China",12,2020-04-11,0.002817531,354.920673454879,0.0352668800388526
"","North_Macedonia",1,2020-02-28,0.1265409,7.90258327544691,9.48399746075906
"","North_Macedonia",2,2020-03-06,0.1349757,7.40874098078395,10.1161695235626
"","North_Macedonia",3,2020-03-13,0.2107981,4.74387577497141,15.7989128031556
"","North_Macedonia",4,2020-03-20,0.2048272,4.88216408758212,15.3514053139687
"","North_Macedonia",5,2020-03-27,0.1897172,5.27100336711695,14.2189398294332
"","North_Macedonia",6,2020-04-03,0.07402967,13.5080974965848,5.54838160864061
"","North_Macedonia",7,2020-04-10,0.0988215,10.1192554251858,7.40648165983015
"","North_Macedonia",8,2020-04-17,0.006299262,158.748755012889,0.472117590539154
"Northern_Territory","Australia",1,2020-03-06,0.4339669,2.3043232099038,65.4124554814694
"Northern_Territory","Australia",2,2020-03-13,0.4949175,2.0205387766648,74.5996271507115
"Northern_Territory","Australia",3,2020-03-20,0.3160666,3.16389014214093,47.6411735588115
"Northern_Territory","Australia",4,2020-03-27,0.1611129,6.20682763453454,24.2847793201289
"Northern_Territory","Australia",5,2020-04-03,0.0175166,57.0887044289417,2.64030233109186
"Northern_Territory","Australia",6,2020-04-10,0.006056597,165.109218922771,0.912919583571238
"Northern_Territory","Australia",7,2020-04-17,0.006023728,166.010151852806,0.907965191890166
"","Norway",1,2020-03-27,0,Inf,0
"","Norway",2,2020-04-03,0,Inf,0
"","Norway",3,2020-04-10,0,Inf,0
"","Norway",4,2020-04-17,0,Inf,0
"","Oman",1,2020-02-28,0.09182757,10.8899756358575,4.06351742738865
"","Oman",2,2020-03-06,0.06893412,14.506604276663,3.05044550304119
"","Oman",3,2020-03-13,0.1430967,6.9882813510025,6.33225875683964
"","Oman",4,2020-03-20,0.1998212,5.00447399975578,8.84240896891546
"","Oman",5,2020-03-27,0.1798827,5.55917828673908,7.96009832706804
"","Oman",6,2020-04-03,0.1313809,7.61145645980504,5.81381579384062
"","Oman",7,2020-04-10,0.2139818,4.67329464468474,9.46903825772578
"","Oman",8,2020-04-17,0.1335255,7.48920618159078,5.90871778759672
"","Pakistan",1,2020-02-29,0.1952737,5.12101732081688,9.23839450750076
"","Pakistan",2,2020-03-07,0.1914668,5.22283758855321,9.05829015115065
"","Pakistan",3,2020-03-14,0.1406591,7.1093871637171,6.65457896721371
"","Pakistan",4,2020-03-21,0.20206,4.94902504206671,9.55945421316646
"","Pakistan",5,2020-03-28,0.2025687,4.93659681875828,9.5835207991223
"","Pakistan",6,2020-04-04,0.08335076,11.9974910846644,3.94332264600924
"","Pakistan",7,2020-04-11,0.07478544,13.3715867687614,3.53809754276704
"","Pakistan",8,2020-04-18,0.08957877,11.1633593540077,4.23796966389572
"","Panama",1,2020-03-14,0.3026703,3.30392509605336,70.0463712210996
"","Panama",2,2020-03-21,0.3536501,2.82765366106216,81.8445225282394
"","Panama",3,2020-03-28,0.1335151,7.48978954440359,30.8991277248618
"","Panama",4,2020-04-04,0.1255759,7.96331143157246,29.0617748349398
"","Panama",5,2020-04-11,0.04945953,20.2185503986795,11.446318316667
"","Panama",6,2020-04-18,0.04703861,21.2591315942372,10.8860497306294
"","Papua_New_Guinea",1,2020-03-25,0.7591398,1.31728042713608,2341.56709899026
"","Papua_New_Guinea",2,2020-04-01,0.5980792,1.67201935797132,1844.77559641902
"","Papua_New_Guinea",3,2020-04-08,0.6175174,1.61938756705479,1904.73273419995
"","Papua_New_Guinea",4,2020-04-15,0.4785078,2.08983009263381,1475.9575523378
"","Paraguay",1,2020-03-11,0.1533187,6.52236159059528,9.14484914926892
"","Paraguay",2,2020-03-18,0.2580566,3.87511886927131,15.3920472778156
"","Paraguay",3,2020-03-25,0.1585318,6.30788270870576,9.45578977882066
"","Paraguay",4,2020-04-01,0.08778378,11.3916261067819,5.23595246928529
"","Paraguay",5,2020-04-08,0.04710876,21.227474465471,2.80984970397684
"","Paraguay",6,2020-04-15,0.1139716,8.77411565688294,6.79795151733492
"","Peru",1,2020-03-08,0.1851951,5.39971089947844,2.10914883456763
"","Peru",2,2020-03-15,0.2038063,4.90661966779241,2.32110795654173
"","Peru",3,2020-03-22,0.3170053,3.15452139128273,3.6103080429599
"","Peru",4,2020-03-29,0.2792692,3.58077439259324,3.18053937555926
"","Peru",5,2020-04-05,0.5702243,1.75369587020406,6.49416705834627
"","Peru",6,2020-04-12,0.1085766,9.21008762477366,1.23655652526074
"","Peru",7,2020-04-19,0.254317,3.93210048876009,2.89636391114417
"","Philippines",1,2020-02-01,0.0116897,85.5453946636783,1.05098250055742
"","Philippines",2,2020-02-08,0.01932877,51.736349493527,1.73778617306683
"","Philippines",3,2020-02-15,0.0285371,35.0421030868589,2.5656768536966
"","Philippines",4,2020-02-22,0.07063662,14.1569627765315,6.35070630713572
"","Philippines",5,2020-02-29,0.0805306,12.4176400026822,7.24024152539325
"","Philippines",6,2020-03-07,0.1121943,8.91310877647082,10.0870207073141
"","Philippines",7,2020-03-14,0.1941621,5.15033572463421,17.456476160336
"","Philippines",8,2020-03-21,0.3509218,2.84963772555595,31.5502254860357
"","Philippines",9,2020-03-28,0.2784126,3.59179146346106,25.0311616666547
"","Philippines",10,2020-04-04,0.05089236,19.6493147497974,4.57556479396978
"","Philippines",11,2020-04-11,0.05715109,17.4974790507058,5.13826663454
"","Philippines",12,2020-04-18,0.02814137,35.5348726803279,2.53009807024232
"","Poland",1,2020-03-07,0.08026965,12.4580087243435,7.14485416049155
"","Poland",2,2020-03-14,0.1682828,5.94237794949929,14.9789623315807
"","Poland",3,2020-03-21,0.274908,3.63758057240968,24.4697412727278
"","Poland",4,2020-03-28,0.1923139,5.19983214941822,17.1179862941393
"","Poland",5,2020-04-04,0.1068201,9.36153401841039,9.50812711789728
"","Poland",6,2020-04-11,0.04897302,20.4194064405258,4.35912061032826
"","Poland",7,2020-04-18,0.06456751,15.4876655457211,5.74719638687947
"","Portugal",1,2020-03-04,4.570226e-10,2188075600.63769,4.570226e-10
"","Portugal",2,2020-03-11,4.647331e-10,2151772705.66697,4.647331e-10
"","Portugal",3,2020-03-18,4.693764e-10,2130486321.85172,4.693764e-10
"","Portugal",4,2020-03-25,4.554625e-10,2195570436.64407,4.554625e-10
"","Portugal",5,2020-04-01,4.680765e-10,2136402917.04454,4.680765e-10
"","Portugal",6,2020-04-08,4.78152e-10,2091385166.22329,4.78152e-10
"","Portugal",7,2020-04-15,4.715562e-10,2120638006.66813,4.715562e-10
"","Portugal",8,2020-04-22,4.727161e-10,2115434612.86806,4.727161e-10
"","Qatar",1,2020-03-03,0.3033818,3.29617663287646,30.1843304676066
"","Qatar",2,2020-03-10,0.2865804,3.48942216564706,28.5127107134933
"","Qatar",3,2020-03-17,0.06693158,14.9406304169123,6.65921597616946
"","Qatar",4,2020-03-24,0.06823267,14.6557360279174,6.78866517361011
"","Qatar",5,2020-03-31,0.213544,4.68287566028547,21.2461085845446
"","Qatar",6,2020-04-07,0.09260492,10.7985623226066,9.21353063435668
"","Qatar",7,2020-04-14,0.1411191,7.08621299313842,14.0403463546304
"","Qatar",8,2020-04-21,0.09860494,10.1414797270806,9.81048993281246
"Qinghai","China",1,2020-01-29,0.3038441,3.29116148709157,3.83311805135305
"Qinghai","China",2,2020-02-05,0.01954069,51.1752655612468,0.246513825922221
"Qinghai","China",3,2020-02-12,0.004886034,204.664969584739,0.0616393246567063
"Qinghai","China",4,2020-02-19,0.003092746,323.337254336438,0.0390162603810636
"Qinghai","China",5,2020-02-26,0.002673088,374.099169200565,0.0337221024388995
"Qinghai","China",6,2020-03-04,0.002544095,393.067082793685,0.0320948027914876
"Qinghai","China",7,2020-03-11,0.002501576,399.747998861518,0.0315584081521792
"Qinghai","China",8,2020-03-18,0.002488503,401.848018668252,0.0313934868906331
"Qinghai","China",9,2020-03-25,0.002484956,402.421612294141,0.031348740029568
"Qinghai","China",10,2020-04-01,0.002484087,402.562390125628,0.0313377772378382
"Qinghai","China",11,2020-04-08,0.00248325,402.698077116682,0.0313272181392446
"Qinghai","China",12,2020-04-15,0.002483526,402.653324346111,0.0313306999925443
"Queensland","Australia",1,2020-02-01,0.02447894,40.8514420967575,0.800785248425921
"Queensland","Australia",2,2020-02-08,0.03153718,31.7086055252879,1.03168309252578
"Queensland","Australia",3,2020-02-15,0.0357106,28.0028898982375,1.16820915008733
"Queensland","Australia",4,2020-02-22,0.04906812,20.3798311408711,1.60517680357045
"Queensland","Australia",5,2020-02-29,0.1086937,9.20016523496762,3.55572224764767
"Queensland","Australia",6,2020-03-07,0.1117064,8.95203855822048,3.65427740232074
"Queensland","Australia",7,2020-03-14,0.3182018,3.14265978382272,10.4094093724065
"Queensland","Australia",8,2020-03-21,0.3510378,2.84869606634955,11.4835810651886
"Queensland","Australia",9,2020-03-28,0.06457791,15.4851713225157,2.11255216533791
"Queensland","Australia",10,2020-04-04,0.006039035,165.589369824815,0.197556354267294
"Queensland","Australia",11,2020-04-11,0.006379385,156.754922300504,0.20869030284929
"Queensland","Australia",12,2020-04-18,0.003728944,268.172437022385,0.121985810962662
"Reunion","France",1,2020-03-07,0.0881938,11.3386655297765,9.47450303973523
"Reunion","France",2,2020-03-14,0.1891599,5.2865327165007,20.3211115469116
"Reunion","France",3,2020-03-21,0.2952273,3.38722062627677,31.7157436380202
"Reunion","France",4,2020-03-28,0.1028325,9.72455206282061,11.0471125389038
"Reunion","France",5,2020-04-04,0.03714779,26.919501806164,3.99072099483689
"Reunion","France",6,2020-04-11,0.01973596,50.6689312300998,2.12019907308782
"","Romania",1,2020-02-29,0.0292453,34.1935285327899,0.0614741236427538
"","Romania",2,2020-03-07,0.02923854,34.2014341345361,0.0614599140064763
"","Romania",3,2020-03-14,0.02924502,34.1938559111945,0.0614735350779375
"","Romania",4,2020-03-21,0.02924921,34.1889575821022,0.0614823425300089
"","Romania",5,2020-03-28,0.02925375,34.1836516685895,0.0614918856881006
"","Romania",6,2020-04-04,0.02925738,34.1794104598566,0.0614995160105395
"","Romania",7,2020-04-11,0.02926086,34.1753454956553,0.0615068310303983
"","Romania",8,2020-04-18,0.02926581,34.1695651000263,0.0615172360155423
"","Russia",1,2020-02-03,0.00669409,149.385502734502,0.487142989172239
"","Russia",2,2020-02-10,0.02246906,44.5056446509111,1.63512068888981
"","Russia",3,2020-02-17,0.01092177,91.5602507652148,0.794800142342228
"","Russia",4,2020-02-24,0.00818038,122.243709949905,0.595303434188187
"","Russia",5,2020-03-02,0.03447244,29.00868055757,2.50863186268196
"","Russia",6,2020-03-09,0.1176194,8.50199881992256,8.55941077885796
"","Russia",7,2020-03-16,0.16559,6.03901201763392,12.0503320954799
"","Russia",8,2020-03-23,0.3827944,2.61236841500294,27.8567524868046
"","Russia",9,2020-03-30,0.2780626,3.59631248503035,20.2351994283024
"","Russia",10,2020-04-06,0.2366518,4.22561755287727,17.2216485354979
"","Russia",11,2020-04-13,0.2179998,4.58716017170658,15.864303319936
"","Russia",12,2020-04-20,0.2120441,4.7160001150704,15.4308945219346
"","Rwanda",1,2020-03-16,0.3926611,2.5467254077371,30.7604466229486
"","Rwanda",2,2020-03-23,0.1815123,5.50926851789107,14.2193851531477
"","Rwanda",3,2020-03-30,0.08152365,12.2663791427396,6.38643319731174
"","Rwanda",4,2020-04-06,0.005535895,180.639264292404,0.43367321758572
"","Rwanda",5,2020-04-13,0.003473348,287.906653753094,0.272096563058896
"Saint_Barthelemy","France",1,2020-03-07,0.03391156,29.4884694186879,2.20573177688205
"Saint_Barthelemy","France",2,2020-03-14,0.05596959,17.8668451921838,3.6404666491916
"Saint_Barthelemy","France",3,2020-03-21,0.07908104,12.6452560563189,5.14371980754884
"Saint_Barthelemy","France",4,2020-03-28,0.03868135,25.852251795762,2.51597634752564
"Saint_Barthelemy","France",5,2020-04-04,0.009498123,105.283959788687,0.61779262652129
"Saint_Barthelemy","France",6,2020-04-11,0.006438886,155.306368213384,0.41880867344118
"","Saint_Kitts_and_Nevis",1,2020-03-31,0.01903168,52.5439687930861,66.1363483934595
"","Saint_Kitts_and_Nevis",2,2020-04-07,0.04117986,24.2837153890275,143.102740680481
"","Saint_Kitts_and_Nevis",3,2020-04-14,0.02397448,41.7110193839449,83.3129057357011
"","Saint_Lucia",1,2020-03-19,0.1773228,5.63943271818401,8.7056897844281
"","Saint_Lucia",2,2020-03-26,0.3046496,3.28245958635757,14.9568183592302
"","Saint_Lucia",3,2020-04-02,0.03739179,26.7438386875836,1.83575560629812
"","Saint_Lucia",4,2020-04-09,0.01027628,97.3114784727547,0.504515526587234
"","Saint_Lucia",5,2020-04-16,0.009449661,105.823902042624,0.463932541297614
"Saint_Pierre_and_Miquelon","France",1,2020-04-08,0,Inf,0
"Saint_Pierre_and_Miquelon","France",2,2020-04-15,0,Inf,0
"","Saint_Vincent_and_the_Grenadines",1,2020-03-16,0.2548771,3.92345958110791,15.6564762453515
"","Saint_Vincent_and_the_Grenadines",2,2020-03-23,0.2843307,3.51703140040805,17.4657387830219
"","Saint_Vincent_and_the_Grenadines",3,2020-03-30,0.5440155,1.83818291942049,33.4175402688315
"","Saint_Vincent_and_the_Grenadines",4,2020-04-06,0.133782,7.474847139376,8.2179007257051
"","Saint_Vincent_and_the_Grenadines",5,2020-04-13,0.05427351,18.425194906318,3.33388884315949
"","San_Marino",1,2020-02-29,0.1708022,5.85472552461268,11.1291367211171
"","San_Marino",2,2020-03-07,0.1915664,5.22012210909638,12.4820913124784
"","San_Marino",3,2020-03-14,0.1172825,8.52642124784175,7.64189792341324
"","San_Marino",4,2020-03-21,0.07831156,12.769506826323,5.10262782378659
"","San_Marino",5,2020-03-28,0.03133919,31.908929362884,2.04200022153734
"","San_Marino",6,2020-04-04,0.03243428,30.8315769611658,2.1133541404677
"","San_Marino",7,2020-04-11,0.07442513,13.4363218445168,4.84939565917132
"","Sao_Tome_and_Principe",1,2020-04-08,1.372898e-09,728386231.169395,304.752607071452
"","Sao_Tome_and_Principe",2,2020-04-15,8.462111e-13,1181738221112.91,0.187839911528607
"","Saudi_Arabia",1,2020-03-02,0.1455943,6.86840075469987,7.0683123792065
"","Saudi_Arabia",2,2020-03-09,0.1175659,8.50586777288312,5.70758955771314
"","Saudi_Arabia",3,2020-03-16,0.3746258,2.66933030239775,18.1873341175454
"","Saudi_Arabia",4,2020-03-23,0.2142827,4.66673231203452,10.4029969652644
"","Saudi_Arabia",5,2020-03-30,0.0554517,18.0337122216271,2.69206924692825
"","Saudi_Arabia",6,2020-04-06,0.1833978,5.45262811222381,8.90359677583009
"","Saudi_Arabia",7,2020-04-13,0.15063,6.63878377481246,7.31278555327973
"","Saudi_Arabia",8,2020-04-20,0.3251015,3.07596243019488,15.7830282981449
"","Senegal",1,2020-03-05,0.3416854,2.92666880118378,6.52688688003386
"","Senegal",2,2020-03-12,0.3837942,2.60556308563287,7.33125070199983
"","Senegal",3,2020-03-19,0.279719,3.57501635569983,5.34320246400985
"","Senegal",4,2020-03-26,0.1469543,6.80483660566584,2.8071263584413
"","Senegal",5,2020-04-02,0.04354222,22.9662153192924,0.831745062696703
"","Senegal",6,2020-04-09,0.02529974,39.5260978966582,0.483276549347054
"","Senegal",7,2020-04-16,0.02608626,38.3343568606615,0.49830068285959
"","Serbia",1,2020-03-11,0.1617089,6.18395153266147,18.2356281106414
"","Serbia",2,2020-03-18,0.1689975,5.91724729655764,19.0575507076489
"","Serbia",3,2020-03-25,0.313528,3.18950779515705,35.3560008773369
"","Serbia",4,2020-04-01,0.1898854,5.26633432586181,21.4130424363804
"","Serbia",5,2020-04-08,0.1363108,7.3361758569387,15.3715290640405
"","Serbia",6,2020-04-15,0.04836148,20.6776136710456,5.45363900292577
"","Serbia",7,2020-04-22,0.03491398,28.6418219864937,3.93718809009506
"","Seychelles",1,2020-03-16,0.03917654,25.5254803002001,1152.15629301116
"","Seychelles",2,2020-03-23,0.02648448,37.7579623991107,778.891150140577
"","Seychelles",3,2020-03-30,0.0342833,29.1687206307444,1008.24932064418
"","Seychelles",4,2020-04-06,0.005814278,171.990400183823,170.994094603974
"","Seychelles",5,2020-04-13,0.007351737,136.022276096112,216.209753314433
"Shaanxi","China",1,2020-01-24,0.5220152,1.91565303079297,9.46484221733401
"Shaanxi","China",2,2020-01-31,0.2336122,4.28059835916104,4.23570542207253
"Shaanxi","China",3,2020-02-07,0.04857099,20.5884211954502,0.880657798258955
"Shaanxi","China",4,2020-02-14,0.005302183,188.60156279027,0.0961357552470324
"Shaanxi","China",5,2020-02-21,0.002724878,366.988907393285,0.049405726751797
"Shaanxi","China",6,2020-02-28,0.001675661,596.779420181051,0.0303820022381343
"Shaanxi","China",7,2020-03-06,0.003002848,333.017189015228,0.0544456991341191
"Shaanxi","China",8,2020-03-13,0.0008842936,1130.84613526548,0.0160334400182184
"Shaanxi","China",9,2020-03-20,0.0004636887,2156.61930083696,0.00840730381694005
"Shaanxi","China",10,2020-03-27,0.0008315427,1202.58406453451,0.0150769947934005
"Shaanxi","China",11,2020-04-03,0.001171962,853.26998656953,0.0212492575210668
"Shaanxi","China",12,2020-04-10,0.001244731,803.386434498699,0.0225686579969786
"Shaanxi","China",13,2020-04-17,0.001678523,595.76186921478,0.0304338941723654
"Shandong","China",1,2020-01-25,0.5859681,1.70657754236109,10.1412795218594
"Shandong","China",2,2020-02-01,0.3038179,3.29144530325567,5.25813990154808
"Shandong","China",3,2020-02-08,0.09032775,11.0707949661095,1.56329151933464
"Shandong","China",4,2020-02-15,0.04436628,22.539640465687,0.767841878807189
"Shandong","China",5,2020-02-22,0.01205939,82.9229339129094,0.20871041418998
"Shandong","China",6,2020-02-29,0.004234208,236.171676025363,0.0732809292548402
"Shandong","China",7,2020-03-07,0.002706528,369.477056952671,0.0468415549954665
